event.id,investigation.type,accident.number,event.date,location,country,injury.severity,aircraft.damage,aircraft.category,registration.number,make,model,amateur.built,far.description,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,publication.date,total_passengers,fatal_serious_fraction,is_destroyed,make_model
20120809X23409,Accident,CEN12LA532,2012-08-07,"Evansville, IN",United States,Non-Fatal,Substantial,Airplane,N34283,cessna,177b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_177b
20120809X63720,Accident,CEN12CA533,2012-08-07,"Newkirk, OK",United States,Non-Fatal,Substantial,Airplane,N5596X,thrush.aircraft.inc,s-2r,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,thrush.aircraft.inc_s-2r
20120815X10930,Incident,ENG12WA030,2012-08-07,"North Sea, United Kingdom, United Kingdom",United Kingdom,,Unknown,Airplane,G-LSAN,boeing,757,No,NUSC,0.0,0.0,0.0,0.0,03-11-2020,0.0,0.0,0,boeing_757
20120907X03500,Accident,CEN12CA613,2012-08-07,"Washington, MO",United States,Non-Fatal,Substantial,Airplane,N41HC,beech,a36,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,beech_a36
20120809X72239,Accident,WPR12LA348,2012-08-08,"Ronan, MT",United States,Non-Fatal,Substantial,Airplane,N3AK,santana,pa-18.replica,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,santana_pa-18.replica
20120814X42848,Accident,CEN12CA542,2012-08-08,"Harvey, ND",United States,Non-Fatal,Substantial,Airplane,N204AB,piper,pa-36-285,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-36-285
20120816X60608,Incident,DCA12WA125,2012-08-08,"Tenerife Sur, Spain",Spain,Non-Fatal,Unknown,Airplane,G-LSAH,boeing,757-200,No,,0.0,0.0,0.0,229.0,03-11-2020,229.0,0.0,0,boeing_757-200
20120814X94528,Accident,ERA12CA502,2012-08-09,"Lincoln, ME",United States,Non-Fatal,Substantial,Airplane,N9838M,maule,m-4c,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,maule_m-4c
20120811X13221,Accident,DCA12CA122,2012-08-10,"Dulles, VA",United States,Non-Fatal,Minor,Airplane,D-AIKE,airbus,a330,No,129,0.0,0.0,0.0,270.0,13-09-2021,270.0,0.0,0,airbus_a330
20120811X85646,Accident,WPR12CA350,2012-08-10,"Eastvale, CA",United States,Non-Fatal,Substantial,Airplane,N94185,cessna,152,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_152
20120811X45234,Accident,CEN12FA534,2012-08-11,"Taylorville, IL",United States,Fatal,Substantial,Airplane,N697Q,beech,g18.-.s,No,091,1.0,0.0,0.0,12.0,25-09-2020,13.0,0.07692307692307693,0,beech_g18.-.s
20120811X63955,Accident,WPR12FA349,2012-08-11,"Santa Monica, CA",United States,Fatal,Substantial,Airplane,N41KA,cessna,p210n,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_p210n
20120813X04206,Accident,ERA12LA500,2012-08-11,"Effingham, SC",United States,Non-Fatal,Substantial,Airplane,N11JK,beech,v35b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,beech_v35b
20120814X35839,Accident,CEN12LA541,2012-08-11,"Litchfield, IL",United States,Non-Fatal,Substantial,Airplane,N1564H,cessna,177rg,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_177rg
20121130X63315,Incident,DCA12WA160,2012-08-11,"Gaborone, Botswana",Barbados,,Minor,Airplane,A2-ABF,bae,bae146.-.199,No,NUSC,0.0,0.0,0.0,0.0,25-09-2020,0.0,0.0,0,bae_bae146.-.199
20120817X22343,Accident,ERA12WA512,2012-08-12,"Marmara Sea, Turkey",Turkey,Fatal,Destroyed,Airplane,TC-SAS,cirrus,sr22,No,NUSN,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,1,cirrus_sr22
20120812X03834,Accident,WPR12CA352,2012-08-12,"Upland, CA",United States,Non-Fatal,Substantial,Airplane,N2927K,cessna,180,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_180
20120813X65017,Accident,WPR12CA354,2012-08-12,"Napa, CA",United States,Non-Fatal,Substantial,Airplane,N3580A,piper,pa-22,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-22
20120814X25236,Accident,ERA12CA506,2012-08-12,"Myerstown, PA",United States,Non-Fatal,Substantial,Airplane,N633EV,evektor-aerotechnik.as,sportstar,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,evektor-aerotechnik.as_sportstar
20120912X51523,Accident,CEN12LA626,2012-08-12,"Schoolcraft, MI",United States,Non-Fatal,Substantial,Airplane,N4007B,ison.aircraft,eros,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,ison.aircraft_eros
20120813X13503,Accident,ANC12CA086,2012-08-13,"Anchorage, AK",United States,Non-Fatal,Substantial,Airplane,N37WP,piper,pa-18,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-18
20120814X23425,Accident,ERA12LA505,2012-08-13,"Bay Minette, AL",United States,Non-Fatal,Substantial,Airplane,N9216D,piper,pa-22-160,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-22-160
20120814X10320,Accident,WPR12LA356,2012-08-14,"Royal City, WA",United States,Non-Fatal,Substantial,Airplane,N8468V,rockwell,s2r,No,137,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,rockwell_s2r
20120814X44620,Accident,WPR12CA357,2012-08-14,"Everett, WA",United States,Non-Fatal,Substantial,Airplane,N863CP,cessna,172r,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_172r
20120815X72239,Accident,ANC12WA087,2012-08-14,"Kelowna, Canada",Canada,Fatal,Substantial,Airplane,C-GLGJ,piper,pa-30,No,UNK,1.0,0.0,3.0,0.0,03-11-2020,4.0,0.25,0,piper_pa-30
20120816X40033,Accident,CEN12CA546,2012-08-14,"Hanley Falls, MN",United States,Non-Fatal,Substantial,Airplane,N1021D,air.tractor.inc,at-502,No,137,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,air.tractor.inc_at-502
20120830X14137,Accident,CEN12CA590,2012-08-14,"Wausau, WI",United States,Non-Fatal,Substantial,Airplane,N52187,cessna,180j,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_180j
20120820X02558,Incident,CEN12IA554,2012-08-15,"Des Moines, IA",United States,Non-Fatal,Minor,Airplane,N108EK,cessna,560xl,No,091,0.0,0.0,0.0,8.0,25-09-2020,8.0,0.0,0,cessna_560xl
20120815X15805,Accident,ANC12CA088,2012-08-15,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N4001Z,piper,pa-18-150,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-18-150
20120815X90528,Accident,ERA12FA508,2012-08-15,"Clifton Park, NY",United States,Fatal,Substantial,Airplane,N678DR,beech,a36tc,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,beech_a36tc
20120816X14223,Accident,CEN12CA544,2012-08-15,"Kaplan, LA",United States,Non-Fatal,Substantial,Airplane,N36289,"schweizer,.n36289",g-164b,No,137,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,"schweizer,.n36289_g-164b"
20120816X65415,Accident,WPR12CA360,2012-08-15,"Coolin, ID",United States,Non-Fatal,Substantial,Airplane,N9382P,piper,pa-24-260,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-24-260
20120820X12336,Accident,CEN12CA555,2012-08-15,"Dexter, MO",United States,Non-Fatal,Substantial,Airplane,N167MB,brown.mitch,challenger.ii,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,brown.mitch_challenger.ii
20120821X91537,Accident,ERA12LA518,2012-08-16,"Worton, MD",United States,Non-Fatal,Substantial,Airplane,N26490,meyers,otw-160,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,meyers_otw-160
20120822X95900,Accident,CEN12WA562,2012-08-16,"Bruera, Cheshire, United Kingdom",United Kingdom,Fatal,Substantial,Airplane,G-BODP,piper,pa-38-112,No,NUSN,2.0,0.0,0.0,0.0,03-11-2020,2.0,1.0,0,piper_pa-38-112
20120820X30520,Accident,CEN12LA558,2012-08-17,"Ruleton, KS",United States,Non-Fatal,Substantial,Airplane,N262EA,beech,a36,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,beech_a36
20120817X01208,Accident,CEN12LA551,2012-08-17,"Holton, KS",United States,Non-Fatal,Substantial,Airplane,N8546P,piper,pa-24-260,No,091,0.0,1.0,2.0,0.0,25-09-2020,3.0,0.3333333333333333,0,piper_pa-24-260
20120817X73437,Accident,CEN12LA552,2012-08-17,"Tribune, KS",United States,Non-Fatal,Substantial,Airplane,N6006J,cessna,a150l,No,091,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,cessna_a150l
20120820X72654,Accident,ERA12CA517,2012-08-17,"Gum Neck, NC",United States,Non-Fatal,Substantial,Airplane,N5127T,air.tractor.inc,at-402b,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,air.tractor.inc_at-402b
20120820X90754,Incident,DCA12WA127,2012-08-17,"London, United Kingdom",United Kingdom,Non-Fatal,Unknown,Airplane,9M-MPL,boeing,747-400,No,,0.0,0.0,0.0,362.0,03-11-2020,362.0,0.0,0,boeing_747-400
20120821X20618,Accident,ANC12CA090,2012-08-17,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,N4551C,cessna,170b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_170b
20120823X44616,Accident,CEN12CA567,2012-08-17,"Bear Creek, WI",United States,Non-Fatal,Substantial,Airplane,N5064E,fantasy.air,allegro.2000,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,fantasy.air_allegro.2000
20120823X55748,Accident,CEN12CA568,2012-08-17,"Bogata, TX",United States,Non-Fatal,Substantial,Airplane,N6047G,air.tractor.inc,at-502b,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,air.tractor.inc_at-502b
20120904X53310,Accident,CEN12CA598,2012-08-17,"Gresham, WI",United States,Non-Fatal,Substantial,Airplane,N5642Q,mooney,m20e,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,mooney_m20e
20120904X61553,Accident,CEN12CA599,2012-08-17,"Rockford, IL",United States,Non-Fatal,Substantial,Airplane,N152BA,cessna,152,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_152
20120911X12322,Accident,WPR12LA414,2012-08-17,"Bakersfield, CA",United States,Non-Fatal,Substantial,Airplane,N6493N,cessna,t210n,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,cessna_t210n
20120821X03159,Accident,ERA12CA519,2012-08-18,"Raeford, NC",United States,Non-Fatal,Substantial,Airplane,N80GE,cessna,208b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_208b
20120821X15327,Accident,ANC12CA089,2012-08-18,"Coldfoot, AK",United States,Non-Fatal,Substantial,Airplane,N319X,maule,m-5-210c,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,maule_m-5-210c
20120821X34711,Accident,ERA12CA520,2012-08-18,"Bayport, NY",United States,Non-Fatal,Substantial,Airplane,N343SF,fleet,fleet.16b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,fleet_fleet.16b
20120823X91104,Accident,ANC12CA091,2012-08-18,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N7863D,piper,pa-18a.150,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-18a.150
20120824X74336,Accident,CEN12LA569,2012-08-18,"Leesburg, OH",United States,Non-Fatal,Substantial,Airplane,N1845J,piper,pa28,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa28
20120826X92743,Accident,ERA12WA530,2012-08-18,"Sta Barbara D'Oeste, Brazil",Brazil,Fatal,Substantial,Airplane,PT-NIR,embraer,emb711,No,NUSN,4.0,0.0,0.0,0.0,03-11-2020,4.0,1.0,0,embraer_emb711
20120828X30603,Accident,WPR12CA372,2012-08-18,"Mesa, AZ",United States,Non-Fatal,Substantial,Airplane,N47964,boeing,b75n1,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,boeing_b75n1
20120920X60507,Accident,CEN12WA646,2012-08-18,"Hyeres, France",France,Non-Fatal,Substantial,Airplane,N48GC,beech,a60,No,NUSN,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,beech_a60
20120820X80056,Accident,CEN12WA560,2012-08-18,"Braga, Portugal",Portugal,Fatal,Substantial,Airplane,CS-ALB,paulistinha..56-c1,56-c1,No,NUSN,2.0,0.0,0.0,0.0,03-11-2020,2.0,1.0,0,paulistinha..56-c1_56-c1
20120820X11154,Accident,ERA12FA514,2012-08-19,"Shirley, NY",United States,Fatal,Substantial,Airplane,N5542Z,socata,tb.10,No,091,2.0,0.0,1.0,0.0,25-09-2020,3.0,0.6666666666666666,0,socata_tb.10
20120820X22449,Accident,CEN12LA556,2012-08-19,"Sidney, NE",United States,Non-Fatal,Substantial,Airplane,N68564,bellanca,7gcbc,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,bellanca_7gcbc
20120820X44621,Accident,ERA12CA516,2012-08-19,"West Liberty, KY",United States,Non-Fatal,Substantial,Airplane,N4746J,beech,a23-19,No,091,0.0,0.0,1.0,1.0,25-09-2020,2.0,0.0,0,beech_a23-19
20120821X31159,Accident,WPR12CA363,2012-08-19,"Hillsboro, OR",United States,Non-Fatal,Substantial,Airplane,N2287K,silvaire,luscombe.8e,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,silvaire_luscombe.8e
20120822X62916,Accident,CEN12LA565,2012-08-19,"Onondaga, MI",United States,Non-Fatal,Substantial,Airplane,N520SK,kolb.aircraft.co,mk-3,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,kolb.aircraft.co_mk-3
20120919X00000,Accident,CEN12LA642,2012-08-19,"Greenfield, MO",United States,Non-Fatal,Substantial,Airplane,N812S,aeropro.cz,a240,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,aeropro.cz_a240
20120905X42445,Incident,DCA12WA140,2012-08-20,"Jeddah, Saudi Arabia",Saudi Arabia,,Minor,Airplane,YI-AQQ,boeing,747-400,No,,0.0,0.0,0.0,0.0,03-11-2020,0.0,0.0,0,boeing_747-400
20120821X35923,Accident,WPR12LA365,2012-08-20,"McCall, ID",United States,Non-Fatal,Substantial,Airplane,N735KV,cessna,182q,No,091,0.0,2.0,0.0,0.0,25-09-2020,2.0,1.0,0,cessna_182q
20120905X81637,Accident,WPR12CA399,2012-08-20,"Hood River, OR",United States,Non-Fatal,Substantial,Airplane,N34SR,cessna,182f,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,cessna_182f
20120822X84516,Accident,ERA12CA521,2012-08-21,"Deland, FL",United States,Non-Fatal,Substantial,Airplane,N49054,cessna,152,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_152
20120826X34915,Accident,WPR12CA368,2012-08-21,"McMinnville, OR",United States,Non-Fatal,Substantial,Airplane,N8154N,piper,pa-28-140,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-28-140
20120822X35417,Accident,ERA12LA522,2012-08-22,"Hernando Beach, FL",United States,Non-Fatal,Substantial,Airplane,N2970G,piper,pa-28rt-201t,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-28rt-201t
20120822X51704,Accident,CEN12CA564,2012-08-22,"Boulder, CO",United States,Non-Fatal,Substantial,Airplane,N85S,cessna,t210n,No,091,0.0,1.0,0.0,3.0,25-09-2020,4.0,0.25,0,cessna_t210n
20120823X95947,Accident,ERA12CA523,2012-08-22,"Bedford, PA",United States,Non-Fatal,Substantial,Airplane,N9858L,grumman.american.avn..corp.,aa-1b,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,grumman.american.avn..corp._aa-1b
20120827X94201,Accident,CEN12CA574,2012-08-22,"Centralia, IL",United States,Non-Fatal,Substantial,Airplane,N25015,fantasy.air.sro,allegro.2000,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,fantasy.air.sro_allegro.2000
20120911X05334,Accident,ERA12CA558,2012-08-22,"Burlington, NC",United States,Non-Fatal,Substantial,Airplane,N331DP,beech,35-c33,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,beech_35-c33
20120823X02434,Accident,ERA12LA524,2012-08-23,"Riverview, FL",United States,Non-Fatal,Substantial,Airplane,N362DM,piper,pa-32r-301t,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-32r-301t
20120823X20225,Accident,WPR12LA366,2012-08-23,"Scappoose, OR",United States,Non-Fatal,Substantial,Airplane,N222BP,piper,pa-30.b,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-30.b
20120826X03612,Accident,ERA12CA531,2012-08-23,"Lyman, MS",United States,Non-Fatal,Substantial,Airplane,N65747,cessna,172p,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_172p
20120826X83827,Accident,ERA12CA529,2012-08-23,"Winter Haven, FL",United States,Non-Fatal,Substantial,Airplane,N340C,stinson,108-2,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,stinson_108-2
20120824X21421,Accident,ERA12LA525,2012-08-24,"Ormond Beach, FL",United States,Non-Fatal,Substantial,Airplane,N24264,cessna,152,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_152
20120826X82523,Accident,CEN12FA571,2012-08-24,"Milner, CO",United States,Fatal,Substantial,Airplane,N7774P,piper,pa-24-250,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-24-250
20120827X74213,Accident,ERA12CA533,2012-08-24,"Robbinsville, NJ",United States,Non-Fatal,Substantial,Airplane,N9055,stearman.aircraft,m-2,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,stearman.aircraft_m-2
20120828X12922,Accident,ERA12WA534,2012-08-24,"Calabozo, Venezuela",Venezuela,Fatal,Substantial,Airplane,YV264A,gulfstream,g-164b,No,NUSN,1.0,0.0,0.0,0.0,03-11-2020,1.0,1.0,0,gulfstream_g-164b
20120828X94916,Accident,CEN12LA583,2012-08-24,"Arrow Rock, MO",United States,Non-Fatal,Substantial,Airplane,N63672,cessna,150m,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_150m
20120829X32451,Accident,WPR12WA374,2012-08-24,"Bontang, Indonesia, Indonesia",Indonesia,Fatal,Substantial,Airplane,PK-IWH,piper,pa31,No,NUSN,4.0,0.0,0.0,0.0,03-11-2020,4.0,1.0,0,piper_pa31
20120831X52443,Accident,DCA12WA133,2012-08-24,"Santo Domingo, Venezuela",Venezuela,Non-Fatal,Substantial,Airplane,YV493T,douglas,dc9,No,129,0.0,0.0,0.0,147.0,25-09-2020,147.0,0.0,0,douglas_dc9
20120904X11344,Accident,CEN12CA595,2012-08-24,"Comfort, TX",United States,Non-Fatal,Substantial,Airplane,N9771E,aeronca,11ac,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,aeronca_11ac
20121019X65400,Accident,CEN12WA674,2012-08-24,"Solemont (Doubs), France",France,Fatal,Substantial,Airplane,HBFPZ,pilatus,pc12,No,NUSN,4.0,0.0,0.0,0.0,25-09-2020,4.0,1.0,0,pilatus_pc12
20120825X85310,Accident,CEN12FA570,2012-08-25,"Llano, TX",United States,Fatal,Substantial,Airplane,N5796L,american,aa-1,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,american_aa-1
20120825X91616,Accident,WPR12LA367,2012-08-25,"Pacoima, CA",United States,Non-Fatal,Substantial,Airplane,N9409E,aeronca,11ac,No,091,0.0,0.0,2.0,0.0,25-09-2020,2.0,0.0,0,aeronca_11ac
20120828X32908,Accident,ANC12CA092,2012-08-25,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,N314HA,dehavilland,beaver.u-6,No,135,0.0,3.0,0.0,3.0,25-09-2020,6.0,0.5,0,dehavilland_beaver.u-6
20120828X34805,Accident,ANC12LA093,2012-08-25,"Nikolai, AK",United States,Non-Fatal,Substantial,Airplane,N729RV,cessna,u206d,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_u206d
20120828X71122,Accident,CEN12LA580,2012-08-25,"Spearfish, SD",United States,Non-Fatal,Substantial,Airplane,N140XX,cessna,140,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_140
20120828X83828,Accident,CEN12CA576,2012-08-25,"Watkins, CO",United States,Non-Fatal,Substantial,Airplane,N215VS,cirrus.design.corp,sr20,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cirrus.design.corp_sr20
20120904X70816,Accident,ERA12WA544,2012-08-25,"Agua Clara, Brazil",Brazil,Fatal,Destroyed,Airplane,PT-OKZ,cessna,210n,No,NUSN,3.0,0.0,0.0,0.0,25-09-2020,3.0,1.0,1,cessna_210n
20120826X33639,Accident,ERA12FA526,2012-08-26,"Dayton, VA",United States,Fatal,Substantial,Airplane,N9200S,beech,b24r,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,beech_b24r
20120827X12111,Accident,WPR12FA369,2012-08-26,"South Lake Tahoe, CA",United States,Fatal,Substantial,Airplane,N588ET,piper,pa-32-301t,No,091,5.0,0.0,0.0,0.0,25-09-2020,5.0,1.0,0,piper_pa-32-301t
20120827X23945,Accident,WPR12CA370,2012-08-26,"Madera, CA",United States,Non-Fatal,Substantial,Airplane,N6346S,cessna,150g,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_150g
20120827X42606,Accident,ERA12LA532,2012-08-26,"East Hampton, NY",United States,Non-Fatal,Substantial,Airplane,N557M,mooney,m20c,No,091,0.0,0.0,2.0,0.0,25-09-2020,2.0,0.0,0,mooney_m20c
20120904X63756,Accident,CEN12CA600,2012-08-26,"Columbus, OH",United States,Non-Fatal,Substantial,Airplane,N904LA,evektor-aerotechnik.as,sportstar,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,evektor-aerotechnik.as_sportstar
20120828X44643,Accident,WPR12LA373,2012-08-27,"Alturas, CA",United States,Non-Fatal,Substantial,Airplane,C-GFCK,cessna,p210,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_p210
20120828X81657,Accident,CEN12LA582,2012-08-27,"Jim Falls, WI",United States,Non-Fatal,Substantial,Airplane,N32011,waco,upf-7,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,waco_upf-7
20120830X44613,Incident,DCA12WA131,2012-08-27,"London, United Kingdom",United Kingdom,Non-Fatal,Unknown,Airplane,N642UA,boeing,767,No,121,0.0,0.0,0.0,151.0,25-09-2020,151.0,0.0,0,boeing_767
20120829X00403,Accident,ANC12CA094,2012-08-28,"Delta Junction, AK",United States,Non-Fatal,Substantial,Airplane,N4316Z,piper,pa-18-150,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-18-150
20120829X31958,Accident,CEN12CA585,2012-08-28,"Brookville, OH",United States,Non-Fatal,Substantial,Airplane,N2909A,cessna,180,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_180
20120829X74215,Accident,WPR12CA375,2012-08-28,"Sand Point, ID",United States,Non-Fatal,Substantial,Airplane,N3082E,cessna,172,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_172
20120830X51133,Accident,WPR12LA377,2012-08-28,"Everett, WA",United States,Non-Fatal,Substantial,Airplane,N4922T,piper,pa-28r-200,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-28r-200
20120829X75510,Accident,ERA12LA535,2012-08-29,"Millville, NJ",United States,Fatal,Substantial,Airplane,N71BM,beech,95-a55,No,091,1.0,0.0,1.0,0.0,25-09-2020,2.0,0.5,0,beech_95-a55
20120830X04523,Accident,CEN12LA589,2012-08-29,"Ralls, TX",United States,Non-Fatal,Substantial,Airplane,N23960,air.tractor.inc,at-301,No,137,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,air.tractor.inc_at-301
20120830X14810,Incident,CEN12IA592,2012-08-29,"Kansas City, MO",United States,Non-Fatal,Minor,Airplane,N695MA,british.aerospace,bae.jetstream.3101,No,135,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,british.aerospace_bae.jetstream.3101
20120830X73434,Accident,CEN12FA586,2012-08-29,"Canton, MO",United States,Fatal,Substantial,Airplane,N1486P,piper,pa-23-150,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,piper_pa-23-150
20120830X93923,Accident,CEN12LA587,2012-08-29,"Rolla, ND",United States,Non-Fatal,Substantial,Airplane,N49363,aviat.inc,a-1,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,aviat.inc_a-1
20121011X71031,Accident,CEN12CA671,2012-08-29,"Goldsby, OK",United States,Non-Fatal,Substantial,Airplane,N7602C,piper,pa-28r-200,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-28r-200
20120830X11045,Accident,WPR12CA376,2012-08-30,"Terrebonne, OR",United States,Non-Fatal,Substantial,Airplane,N4849E,champion,7fc,No,091,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,champion_7fc
20120830X12802,Accident,WPR12FA378,2012-08-30,"Nephi, UT",United States,Fatal,Substantial,Airplane,N651AM,aircraft.mfg.&.development.co,ch.2000,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,aircraft.mfg.&.development.co_ch.2000
20120831X90624,Accident,ERA12LA537,2012-08-30,"Ocala, FL",United States,Fatal,Substantial,Airplane,N2481P,quad.city.ultralights,challenger.ii,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,quad.city.ultralights_challenger.ii
20120901X23947,Accident,WPR12CA380,2012-08-30,"Wickenburg, AZ",United States,Non-Fatal,Substantial,Airplane,N309PA,piper,pa-28-181,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-28-181
20120903X33336,Accident,WPR12LA392,2012-08-30,"Kemmerer, WY",United States,Non-Fatal,Substantial,Airplane,N7321E,cessna,210,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_210
20120903X34147,Accident,WPR12LA394,2012-08-30,"Healdsburg, CA",United States,Non-Fatal,Substantial,Airplane,N1299R,bellanca,14-19-3,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,bellanca_14-19-3
20120906X03759,Accident,ERA12CA546,2012-08-30,"Bardstown, KY",United States,Non-Fatal,Substantial,Airplane,N21214,cessna,172m,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_172m
